# Experiment: 8s_kinematic
"# Description: Baseline (Stage1→kinematic, 8s)"
# Reward change: v3 baseline
# Box type: kinematic
# X axis: trainer_timestep (1 timestep = 4096 env steps)
# Y axis: see column headers
trainer_timestep,progress_pct,Total_reward_mean,overlap_ratio,r_success,xy_err
63466,26.0,13855.958984375,0.08850844204425812,0.021343551576137543,0.23966889083385468
65907,27.0,13205.736328125,0.0998711884021759,0.024854136630892754,0.2604219317436218
68348,28.0,13656.126953125,0.09920237958431244,0.023223863914608955,0.2460262030363083
70789,29.0,12670.984375,0.08987810462713242,0.020208362489938736,0.25976869463920593
73230,30.0,11868.6884765625,0.0840621069073677,0.019408229738473892,0.27121973037719727
75671,31.0,11791.6962890625,0.08055777847766876,0.018498077988624573,0.27052441239356995
78112,32.0,12096.7158203125,0.07789404690265656,0.01780296303331852,0.2716101408004761
80553,33.0,11310.5234375,0.07474320381879807,0.016972824931144714,0.2795678675174713
82994,34.0,11968.2109375,0.09035924077033997,0.02277378924190998,0.2749338448047638
85435,35.0,11859.607421875,0.09170360118150711,0.02276378870010376,0.26480475068092346
87876,36.0,12094.765625,0.0942436158657074,0.02439405955374241,0.26483267545700073
90317,37.0,12378.658203125,0.09358280152082443,0.023933982476592064,0.2523688077926636
92758,38.0,12166.5478515625,0.1024499163031578,0.028649767860770226,0.2546634078025818
95199,39.0,11192.8046875,0.10328565537929535,0.027499575167894363,0.2595990300178528
97640,40.0,11301.54296875,0.10166242718696594,0.025784291326999664,0.25821924209594727
100081,41.0,12072.4794921875,0.09745145589113235,0.025054169818758965,0.2551957666873932
102522,42.0,12004.4169921875,0.10555163025856018,0.030330047011375427,0.2427918016910553
104963,43.0,11714.6796875,0.10726289451122284,0.030080005526542664,0.24973218142986298
107404,44.0,11607.58203125,0.09677426517009735,0.024314045906066895,0.3041144609451294
109845,45.0,11005.111328125,0.07772193104028702,0.018993159756064415,0.3529743552207947
112286,46.0,11215.154296875,0.09015291184186935,0.024949152022600174,0.34193184971809387
114727,47.0,10986.85546875,0.09971810132265091,0.030430063605308533,0.28737637400627136
117168,48.0,11113.0166015625,0.10651383548974991,0.03191031143069267,0.30450350046157837
119609,49.0,10435.6669921875,0.10344026237726212,0.029779955744743347,0.2742355763912201
122050,50.0,10725.7060546875,0.10875794291496277,0.030915144830942154,0.2667301893234253
124491,51.0,10759.224609375,0.1192731037735939,0.03532087802886963,0.26568201184272766
126932,52.0,10541.228515625,0.12454156577587128,0.035830963402986526,0.2808607220649719
129373,53.0,10828.0126953125,0.12583544850349426,0.03627103567123413,0.28432634472846985
131814,54.0,11023.7216796875,0.12850067019462585,0.036045998334884644,0.2598411440849304
134255,55.0,11230.94921875,0.13310280442237854,0.038246363401412964,0.24250303208827972
