# Experiment: dynamic_v6_xy_overhead
# Description: xy_overhead on r_approach_z + r_z
# Reward change: +xy_overhead gate (both r_z)
# Box type: dynamic
# X axis: trainer_timestep (1 timestep = 4096 env steps)
# Y axis: see column headers
trainer_timestep,progress_pct,Total_reward_mean,overlap_ratio,r_success,xy_err
214808,44.0,4996.17626953125,0.053160518407821655,0.006921151652932167,23.696239471435547
219690,45.0,5338.8359375,0.05745421350002289,0.007776293903589249,19.83194351196289
224572,46.0,5247.05810546875,0.05648402124643326,0.007803798653185368,21.662626266479492
229454,47.0,5164.22705078125,0.06157221272587776,0.00907150935381651,17.654008865356445
234336,48.0,5512.2421875,0.06233126297593117,0.009646604768931866,17.542280197143555
239218,49.0,5628.279296875,0.06305865198373795,0.009806632064282894,19.490432739257812
244100,50.0,5457.966796875,0.06235393136739731,0.008966492488980293,17.717134475708008
248982,51.0,5996.0068359375,0.06550779193639755,0.01113935373723507,22.968917846679688
253864,52.0,5744.7177734375,0.06199990585446358,0.009279044345021248,17.1698055267334
258746,53.0,5441.05078125,0.058717019855976105,0.008043838664889336,23.284561157226562
263628,54.0,5339.314453125,0.05909472331404686,0.008246372453868389,24.01949691772461
268510,55.0,5312.48779296875,0.05873916670680046,0.008221368305385113,23.006898880004883
273392,56.0,5277.11083984375,0.057899437844753265,0.007421235088258982,18.67014503479004
278274,57.0,4757.74658203125,0.05780183896422386,0.006641105283051729,13.911266326904297
283156,58.0,5521.06689453125,0.0681496188044548,0.010034170001745224,10.825237274169922
288038,59.0,5768.39208984375,0.06857416033744812,0.010384228080511093,12.631497383117676
292920,60.0,5836.927734375,0.06999412924051285,0.011026835069060326,10.919573783874512
297802,61.0,5542.6875,0.06073898822069168,0.009024001657962799,18.05362892150879
302684,62.0,5545.23291015625,0.06253020465373993,0.009976659901440144,18.450117111206055
307566,63.0,4740.68505859375,0.04851675033569336,0.007778794504702091,42.33950424194336
312448,64.0,4619.3310546875,0.050371360033750534,0.00710868276655674,37.28997039794922
317330,65.0,4083.121826171875,0.04406312480568886,0.004965826403349638,28.318161010742188
322212,66.0,4200.41845703125,0.04852141812443733,0.0060034990310668945,23.65147590637207
327094,67.0,4868.8818359375,0.05944385752081871,0.009064008481800556,16.422889709472656
331976,68.0,4628.10693359375,0.060540929436683655,0.008941487409174442,15.921027183532715
336858,69.0,4107.5888671875,0.05649197846651077,0.0077462890185415745,17.49815559387207
341740,70.0,4219.4677734375,0.05565210431814194,0.008263874799013138,18.342161178588867
346622,71.0,4101.6806640625,0.057056672871112823,0.00797632709145546,13.448513984680176
351504,72.0,4436.14208984375,0.05514313653111458,0.008486412465572357,17.532299041748047
356386,73.0,4584.26416015625,0.05764058232307434,0.008998997509479523,15.477137565612793
361268,74.0,4401.15771484375,0.05979248881340027,0.010796796530485153,14.169389724731445
366150,75.0,3483.269287109375,0.04796593263745308,0.007173693738877773,15.295167922973633
371032,76.0,4437.28369140625,0.05432209372520447,0.009064008481800556,11.805520057678223
375914,77.0,3740.6708984375,0.04444283992052078,0.006861141882836819,12.766186714172363
380796,78.0,4465.18798828125,0.04902409017086029,0.0075812614522874355,15.413540840148926
385678,79.0,4069.775146484375,0.043883033096790314,0.006303548812866211,13.917375564575195
390560,80.0,4810.02392578125,0.056439775973558426,0.00899149663746357,13.857344627380371
395442,81.0,4776.8427734375,0.05311451479792595,0.008233870379626751,17.234697341918945
400324,82.0,4529.67333984375,0.053920499980449677,0.008371393196284771,12.27658748626709
405206,83.0,4937.2265625,0.05803792178630829,0.00968411099165678,13.203422546386719
410088,84.0,4371.56298828125,0.04880506917834282,0.00747374352067709,17.796588897705078
414970,85.0,4659.4814453125,0.054584745317697525,0.008348889648914337,15.45246410369873
419852,86.0,3983.29345703125,0.053348053246736526,0.008516416884958744,13.038573265075684
424734,87.0,4271.74267578125,0.0531734973192215,0.008511416614055634,11.540604591369629
429616,88.0,4329.52392578125,0.05819082632660866,0.00941906776279211,10.299863815307617
434498,89.0,4896.7802734375,0.05646149441599846,0.009246538393199444,12.547337532043457
